globaleventid,day,monthyear,year,fractiondate,actor1code,actor1name,actor1countrycode,actor1knowngroupcode,actor1ethniccode,actor1religion1code,actor1religion2code,actor1type1code,actor1type2code,actor1type3code,actor2code,actor2name,actor2countrycode,actor2knowngroupcode,actor2ethniccode,actor2religion1code,actor2religion2code,actor2type1code,actor2type2code,actor2type3code,isrootevent,eventcode,eventbasecode,eventrootcode,quadclass,goldsteinscale,nummentions,numsources,numarticles,avgtone,actor1geo_type,actor1geo_fullname,actor1geo_countrycode,actor1geo_adm1code,actor1geo_adm2code,actor1geo_lat,actor1geo_long,actor1geo_featureid,actor2geo_type,actor2geo_fullname,actor2geo_countrycode,actor2geo_adm1code,actor2geo_adm2code,actor2geo_lat,actor2geo_long,actor2geo_featureid,actiongeo_type,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_adm2code,actiongeo_lat,actiongeo_long,actiongeo_featureid,dateadded,sourceurl,eped_uuid,eped_source_url,eped_sec_classification,eped_source,eped_intake_dt,eped_retention_m,eped_purge_dt,eped_customer,eped_customer_request,eped_customer_request_location
1094968411,20230411,202304,2023,2023.2767,BUS,CORPORATION,,,,,,BUS,,,CVL,ENGINEER,,,,,,CVL,,,1,90,90,9,2,-2.0,2,1,2,-2.90322580645161,4,"Bombay, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,4,"Bombay, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,4,"Bombay, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,2023-04-11 14:00:00,https://www.freepressjournal.in/mumbai/mira-bhayandar-mbmc-begins-structural-audit-of-30-year-old-buildings,d4101913-ec8b-4e06-8d5e-df2e4c419d4d,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968412,20230411,202304,2023,2023.2767,BUS,CORPORATION,,,,,,BUS,,,GOV,FINANCE MINIST,,,,,,GOV,,,1,40,40,4,1,1.0,6,1,6,5.0,1,Pakistan,PK,PK,,30.0,70.0,PK,1,Pakistan,PK,PK,,30.0,70.0,PK,1,Pakistan,PK,PK,,30.0,70.0,PK,2023-04-11 14:00:00,https://propakistani.pk/2023/04/11/dar-assures-aviation-division-of-support-in-restructuring-of-pia/,064aee6e-ad6d-412a-928d-f6443551f108,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968416,20230411,202304,2023,2023.2767,BUS,INDUSTRY,,,,,,BUS,,,MED,WEBSITE,,,,,,MED,,,1,42,42,4,1,1.9,10,1,10,-0.0908265213442396,5,"Anhui, Anhui, China",CH,CH01,12996,32.0,117.0,-1896677,5,"Anhui, Anhui, China",CH,CH01,12996,32.0,117.0,-1896677,5,"Anhui, Anhui, China",CH,CH01,12996,32.0,117.0,-1896677,2023-04-11 14:00:00,https://www.scmp.com/author/winston-mok,b78ca3a8-b479-4e05-9c99-7e24f8f37703,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968418,20230411,202304,2023,2023.2767,BUS,COMPANY,,,,,,BUS,,,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,1,20,20,2,1,3.0,8,1,8,2.76008492569003,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,2023-04-11 14:00:00,https://www.vicnews.com/business/taking-tools-online-a-game-changer-for-skookum-langford-business/,71f4a71d-3ce7-482a-8184-90fa529d16c6,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968419,20230411,202304,2023,2023.2767,BUS,INDUSTRY,,,,,,BUS,,,NGOBUSWEF,WORLD ECONOMIC FORUM,,WEF,,,,NGO,BUS,,1,130,130,13,3,-4.4,15,3,15,7.50750365823238,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,2023-04-11 14:00:00,https://www.finanznachrichten.de/nachrichten-2023-04/58786420-firstleaf-introduces-eco-friendly-wine-collection-200.htm,bf8e15cd-ffdf-43c0-a879-b1c67ef7de80,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968420,20230411,202304,2023,2023.2767,BUS,BUSINESS,,,,,,BUS,,,PTY,POLITICIAN,,,,,,,,,1,110,110,11,3,-2.0,10,1,10,0.0,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2023-04-11 14:00:00,https://www.thespreadit.com/trump-carrier-tweet-air-conditioning-indiana-73994/,6eff197d-ac24-42b4-9148-8e1b1fb002f1,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968422,20230411,202304,2023,2023.2767,BUS,PRODUCER,,,,,,BUS,,,USA,UNITED STATES,USA,,,,,,,,0,14,14,1,1,0.0,2,1,2,0.93182932810201,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,2023-04-11 14:00:00,https://www.nytimes.com/2023/04/11/theater/sean-hayes-good-night-oscar-broadway.html,65911972-59ba-45ef-90b5-2160a554ef04,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968424,20230411,202304,2023,2023.2767,BUS,BUSINESS,,,,,,BUS,,,USA,UNITED STATES,USA,,,,,,,,1,40,40,4,1,1.0,2,1,2,1.23456790123456,3,"Berkshire, New York, United States",US,USNY,NY107,42.3042,-76.1866,943730,3,"Berkshire, New York, United States",US,USNY,NY107,42.3042,-76.1866,943730,3,"Berkshire, New York, United States",US,USNY,NY107,42.3042,-76.1866,943730,2023-04-11 14:00:00,https://www.msn.com/en-ca/money/topstories/buffett-boosts-stakes-in-japanese-trading-houses-may-invest-more/ar-AA19IGez,9c97a44b-5f95-4d6a-aa1a-0cb10ad24930,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968425,20230411,202304,2023,2023.2767,BUS,OIL TANKER,,,,,,BUS,,,USA,UNITED STATES,USA,,,,,,,,1,42,42,4,1,1.9,4,1,4,2.31092436974789,3,"Geneva College, Pennsylvania, United States",US,USPA,PA007,40.7726,-80.3212,1175520,3,"Geneva College, Pennsylvania, United States",US,USPA,,40.7726,-80.3212,1175520,3,"Geneva College, Pennsylvania, United States",US,USPA,,40.7726,-80.3212,1175520,2023-04-11 14:00:00,https://www.boothbayregister.com/article/rev-christopher-r-sherrill/172466,5ad1eb97-5316-4a40-8a5c-f0f90f13aa34,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968426,20230411,202304,2023,2023.2767,BUS,BUSINESS,,,,,,BUS,,,USA,UNITED STATES,USA,,,,,,,,1,46,46,4,1,7.0,2,1,2,1.23456790123456,3,"Berkshire, New York, United States",US,USNY,NY107,42.3042,-76.1866,943730,3,"Berkshire, New York, United States",US,USNY,NY107,42.3042,-76.1866,943730,3,"Berkshire, New York, United States",US,USNY,NY107,42.3042,-76.1866,943730,2023-04-11 14:00:00,https://www.msn.com/en-ca/money/topstories/buffett-boosts-stakes-in-japanese-trading-houses-may-invest-more/ar-AA19IGez,5083ea3c-c288-4f55-b317-9b09df32bc22,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968427,20230411,202304,2023,2023.2767,BUS,COMPANY,,,,,,BUS,,,USA,LOUISVILLE,USA,,,,,,,,0,51,51,5,1,3.4,3,1,3,-6.30252100840336,3,"Louisville, Kentucky, United States",US,USKY,KY111,38.2542,-85.7594,509453,3,"Louisville, Kentucky, United States",US,USKY,KY111,38.2542,-85.7594,509453,3,"Louisville, Kentucky, United States",US,USKY,KY111,38.2542,-85.7594,509453,2023-04-11 14:00:00,https://www.wkyufm.org/2023-04-11/five-people-killed-in-downtown-louisville-mass-shooting-identified,aca44ea9-1533-45e0-bc6c-2ea18b75ad97,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968429,20230411,202304,2023,2023.2767,BUS,COMPANY,,,,,,BUS,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,61,61,6,2,6.4,10,1,10,2.48868778280543,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2023-04-11 14:00:00,https://blog.hubspot.com/marketing/barbie-movie-marketing,bc54a79f-1348-462a-af37-9f6c08e777e1,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968431,20230411,202304,2023,2023.2767,BUSLAB,BANK,,,,,,BUS,LAB,,USA,LOUISVILLE,USA,,,,,,,,1,193,193,19,4,-10.0,10,1,10,-11.5384615384615,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,2023-04-11 14:00:00,https://www.onenewspage.com/n/US/1zpl8kbd1s/Louisville-bank-shooting-leaves-dead-TN-state.htm,8d42ff76-ee72-4bc8-9510-ee197d6de0bd,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968434,20230411,202304,2023,2023.2767,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,0,73,73,7,2,7.4,1,1,1,2.70485282418456,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,2023-04-11 14:00:00,https://vancouversun.com:443/news/local-news/nighttime-helicopter-hoists-saving-lives,02843543-932e-4ec9-87b6-053c44d654ec,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968435,20230411,202304,2023,2023.2767,CAN,CANADA,CAN,,,,,,,,USA,AMERICAN,USA,,,,,,,,0,120,120,12,3,-4.0,4,1,4,-2.53164556962026,1,Canada,CA,CA,,60.0,-96.0,CA,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,2023-04-11 14:00:00,https://www.newyorker.com/magazine/2023/04/17/max-richter-music-review,8a8ab0e4-72c2-4104-b0a5-aa7c8ca7a9a3,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968437,20230411,202304,2023,2023.2767,CHEEDU,GENEVA,CHE,,,,,EDU,,,BUS,OIL TANKER,,,,,,BUS,,,1,43,43,4,1,2.8,1,1,1,2.31092436974789,3,"Geneva College, Pennsylvania, United States",US,USPA,PA007,40.7726,-80.3212,1175520,3,"Beaver Falls, Pennsylvania, United States",US,USPA,,40.752,-80.3192,1213948,3,"Geneva College, Pennsylvania, United States",US,USPA,,40.7726,-80.3212,1175520,2023-04-11 14:00:00,https://www.boothbayregister.com/article/rev-christopher-r-sherrill/172466,446d6481-1c9f-4a7d-8cc6-d2b0169e892e,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968439,20230411,202304,2023,2023.2767,CHL,CHILEAN,CHL,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,1,30,30,3,1,4.0,10,1,10,4.32900432900433,4,"Pampa Elvira, Antofagasta, Chile",CI,CI03,12933,-23.5167,-68.9167,-881972,4,"Pampa Elvira, Antofagasta, Chile",CI,CI03,12933,-23.5167,-68.9167,-881972,4,"Pampa Elvira, Antofagasta, Chile",CI,CI03,12933,-23.5167,-68.9167,-881972,2023-04-11 14:00:00,https://www.power-technology.com/news/codelco-energy-contract-chile/,8c6c89dc-3e88-4c61-828a-1e95dbe62137,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968440,20230411,202304,2023,2023.2767,CHL,CHILE,CHL,,,,,,,,CHLEDU,CHILE,CHL,,,,,EDU,,,1,57,57,5,1,8.0,2,1,2,2.60869565217391,1,Chile,CI,CI,,-30.0,-71.0,CI,1,Chile,CI,CI,,-30.0,-71.0,CI,1,Chile,CI,CI,,-30.0,-71.0,CI,2023-04-11 14:00:00,https://www.msn.com/en-ae/news/other/uj-president-chilean-envoy-talk-cooperation/ar-AA19IUED,32d86104-3729-4a57-b455-86f236a90b8a,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968442,20230411,202304,2023,2023.2767,CHLEDU,CHILE,CHL,,,,,EDU,,,,,,,,,,,,,1,57,57,5,1,8.0,3,1,3,2.60869565217391,1,Chile,CI,CI,,-30.0,-71.0,CI,0,,,,,,,,1,Chile,CI,CI,,-30.0,-71.0,CI,2023-04-11 14:00:00,https://www.msn.com/en-ae/news/other/uj-president-chilean-envoy-talk-cooperation/ar-AA19IUED,2d5bd75f-2b1f-4cc8-9388-2c6eb85f6667,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968443,20230411,202304,2023,2023.2767,CHLEDU,CHILE,CHL,,,,,EDU,,,CHL,CHILE,CHL,,,,,,,,1,57,57,5,1,8.0,2,1,2,2.60869565217391,1,Chile,CI,CI,,-30.0,-71.0,CI,1,Chile,CI,CI,,-30.0,-71.0,CI,1,Chile,CI,CI,,-30.0,-71.0,CI,2023-04-11 14:00:00,https://www.msn.com/en-ae/news/other/uj-president-chilean-envoy-talk-cooperation/ar-AA19IUED,47a6a8e5-bcd2-4c3a-b3cf-73dd421ce53c,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968444,20230411,202304,2023,2023.2767,CHLGOV,CHILE,CHL,,,,,GOV,,,JOREDU,JORDAN,JOR,,,,,EDU,,,1,46,46,4,1,7.0,10,1,10,2.60869565217391,1,Chile,CI,CI,,-30.0,-71.0,CI,4,"Amman, (JO11), Jordan",JO,JO11,36728,31.95,35.9333,-970362,4,"Amman, (JO11), Jordan",JO,JO11,36728,31.95,35.9333,-970362,2023-04-11 14:00:00,https://www.msn.com/en-ae/news/other/uj-president-chilean-envoy-talk-cooperation/ar-AA19IUED,49a53294-feb8-4463-ba21-2bc0585f9a79,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968446,20230411,202304,2023,2023.2767,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,1,12,12,1,1,-0.4,4,1,4,0.78878177037686,4,"Shenzhen, Guangdong, China",CH,CH30,13036,22.2,111.117,-1925267,0,,,,,,,,4,"Shenzhen, Guangdong, China",CH,CH30,13036,22.2,111.117,-1925267,2023-04-11 14:00:00,https://totaltele.com/3-lessons-from-huaweis-2022-financial-report/,7024092e-e6ff-400c-a063-da4bfafbe943,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968447,20230411,202304,2023,2023.2767,CHN,BEIJING,CHN,,,,,,,,,,,,,,,,,,1,36,36,3,1,4.0,5,1,5,-0.66740823136819,4,"Guangzhou, Guangdong, China",CH,CH30,13033,23.1167,113.25,-1907161,0,,,,,,,,4,"Guangzhou, Guangdong, China",CH,CH30,13033,23.1167,113.25,-1907161,2023-04-11 14:00:00,https://www.washingtonpost.com/world/2023/04/11/macron-taiwan-china/,4b8e9bfe-5b85-4899-917b-247f39171941,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968448,20230411,202304,2023,2023.2767,CHN,SHANGHAI,CHN,,,,,,,,,,,,,,,,,,1,60,60,6,2,6.0,10,1,10,6.14035087719298,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,0,,,,,,,,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,2023-04-11 14:00:00,https://www.dezeen.com/tag/patisseries/,ade5e48e-2388-4d7a-a686-c43e3a8cc14d,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968451,20230411,202304,2023,2023.2767,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,0,120,120,12,3,-4.0,10,1,10,-3.26975476839237,1,China,CH,CH,,35.0,105.0,CH,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,2023-04-11 14:00:00,https://www.weeklyblitz.net/news/indias-emphasis-on-importing-high-tech-from-taiwan-the-effect-of-increasing-tension-with-china/,5aa9336d-339b-4943-9fa8-1689b94453f3,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968452,20230411,202304,2023,2023.2767,CHN,BEIJING,CHN,,,,,,,,,,,,,,,,,,1,191,191,19,4,-9.5,7,1,7,-2.5089605734767,1,Russia,RS,RS,,60.0,100.0,RS,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,2023-04-11 14:00:00,https://news.yahoo.com/taiwan-president-china-not-behaving-123456914.html,e825ac98-a779-43f7-b8a4-fabfb137f8e5,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968456,20230411,202304,2023,2023.2767,CHN,CHINESE,CHN,,,,,,,,CHNCRM,CHINA,CHN,,,,,CRM,,,0,112,112,11,3,-2.0,2,1,2,-11.0105580693816,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,2023-04-11 14:00:00,https://www.ucanews.com/news/cambodia-deports-19-japanese-for-running-online-scams/100950,4a4c7864-840c-4249-9926-6b6d41c84f32,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968458,20230411,202304,2023,2023.2767,CHN,BEIJING,CHN,,,,,,,,FRA,FRANCE,FRA,,,,,,,,1,36,36,3,1,4.0,2,1,2,-0.66740823136819,4,"Guangzhou, Guangdong, China",CH,CH30,13033,23.1167,113.25,-1907161,1,Taiwan,TW,TW,,24.0,121.0,TW,4,"Guangzhou, Guangdong, China",CH,CH30,13033,23.1167,113.25,-1907161,2023-04-11 14:00:00,https://www.washingtonpost.com/world/2023/04/11/macron-taiwan-china/,a7bf77eb-7163-415b-a7f6-9b738fdd33c9,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968459,20230411,202304,2023,2023.2767,CHN,BEIJING,CHN,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,20,20,2,1,3.0,10,1,10,-0.0908265213442396,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,2023-04-11 14:00:00,https://www.scmp.com/author/winston-mok,17fd1a6e-edaf-4f4b-9b35-947e20b432fe,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968460,20230411,202304,2023,2023.2767,CHN,BEIJING,CHN,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,143,143,14,3,-6.5,2,1,2,-0.0908265213442396,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,2023-04-11 14:00:00,https://www.scmp.com/author/winston-mok,fcf65233-2ffd-49d2-92f5-465dc1497651,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968461,20230411,202304,2023,2023.2767,CHN,CHINA,CHN,,,,,,,,HLH,DOCTOR,,,,,,HLH,,,0,43,43,4,1,2.8,5,1,5,-0.0908265213442396,4,"Jiwei, Guangdong, China",CH,CH30,13042,21.6261,112.003,10308144,4,"Jiwei, Guangdong, China",CH,CH30,13042,21.6261,112.003,10308144,4,"Jiwei, Guangdong, China",CH,CH30,13042,21.6261,112.003,10308144,2023-04-11 14:00:00,https://www.scmp.com/author/winston-mok,1c620c30-bf0e-450f-a3bb-259d8db86d19,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968462,20230411,202304,2023,2023.2767,CHN,CHINA,CHN,,,,,,,,HLH,DOCTOR,,,,,,HLH,,,0,43,43,4,1,2.8,1,1,1,-0.0908265213442396,4,"Huayuan, Shaanxi, China",CH,CH26,13223,34.344,109.559,10528531,4,"Jiwei, Guangdong, China",CH,CH30,13042,21.6261,112.003,10308144,4,"Jiwei, Guangdong, China",CH,CH30,13042,21.6261,112.003,10308144,2023-04-11 14:00:00,https://www.scmp.com/author/winston-mok,2ffb00bd-10e6-4512-9db4-d8ddea145527,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968463,20230411,202304,2023,2023.2767,CHN,CHINESE,CHN,,,,,,,,JPN,JAPAN,JPN,,,,,,,,0,13,13,1,1,0.4,2,1,2,-11.0105580693816,1,China,CH,CH,,35.0,105.0,CH,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,1,China,CH,CH,,35.0,105.0,CH,2023-04-11 14:00:00,https://www.ucanews.com/news/cambodia-deports-19-japanese-for-running-online-scams/100950,a75e8d1a-9957-4b52-a3b7-9741e4ddfe30,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968464,20230411,202304,2023,2023.2767,CHN,CHINA,CHN,,,,,,,,POL,POLISH,POL,,,,,,,,0,20,20,2,1,3.0,10,1,10,-0.0908265213442396,4,"Nanjing, Jiangsu, China",CH,CH04,13144,32.0617,118.778,-1919548,4,"Nanjing, Jiangsu, China",CH,CH04,13144,32.0617,118.778,-1919548,4,"Nanjing, Jiangsu, China",CH,CH04,13144,32.0617,118.778,-1919548,2023-04-11 14:00:00,https://www.scmp.com/author/winston-mok,93205aa0-5632-43d6-b297-aa6e40c12070,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968466,20230411,202304,2023,2023.2767,CHN,BEIJING,CHN,,,,,,,,TWN,TAIWAN,TWN,,,,,,,,0,51,51,5,1,3.4,3,1,3,-2.5089605734767,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,2023-04-11 14:00:00,https://news.yahoo.com/taiwan-president-china-not-behaving-123456914.html,c59b3813-bfdc-43a2-8779-92aee38273b5,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968467,20230411,202304,2023,2023.2767,CHN,CHINA,CHN,,,,,,,,TWN,TAIWAN,TWN,,,,,,,,1,61,61,6,2,6.4,5,1,5,-3.26975476839237,1,Taiwan,TW,TW,,24.0,121.0,TW,1,Taiwan,TW,TW,,24.0,121.0,TW,1,Taiwan,TW,TW,,24.0,121.0,TW,2023-04-11 14:00:00,https://www.weeklyblitz.net/news/indias-emphasis-on-importing-high-tech-from-taiwan-the-effect-of-increasing-tension-with-china/,d1e35378-fc15-4ff1-868c-2ca101c7076f,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968468,20230411,202304,2023,2023.2767,CHN,CHINESE,CHN,,,,,,,,TWN,TAIWAN,TWN,,,,,,,,0,111,111,11,3,-2.0,2,1,2,-3.83233532934131,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,,24.0,119.0,-2637942,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,,24.0,119.0,-2637942,2023-04-11 14:00:00,https://www.msn.com/en-us/news/world/satellite-image-captures-china-warship-standoff-around-taiwan/ar-AA19J247,6129e18a-adac-48c0-bb38-931fe3cf3d6b,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968469,20230411,202304,2023,2023.2767,CHN,CHINESE,CHN,,,,,,,,TWN,TAIWAN,TWN,,,,,,,,0,112,112,11,3,-2.0,2,1,2,-3.83233532934131,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,,24.0,119.0,-2637942,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,2023-04-11 14:00:00,https://www.msn.com/en-us/news/world/satellite-image-captures-china-warship-standoff-around-taiwan/ar-AA19J247,8dec76b4-f39f-4988-8808-06cbdaf82a1d,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968470,20230411,202304,2023,2023.2767,CHN,CHINA,CHN,,,,,,,,TWN,TAIWAN,TWN,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-0.66740823136819,4,"Guangzhou, Guangdong, China",CH,CH30,13033,23.1167,113.25,-1907161,1,Taiwan,TW,TW,,24.0,121.0,TW,4,"Guangzhou, Guangdong, China",CH,CH30,13033,23.1167,113.25,-1907161,2023-04-11 14:00:00,https://www.washingtonpost.com/world/2023/04/11/macron-taiwan-china/,dfc5ac46-c305-4d0a-ba29-713881b5911b,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094968471,20230411,202304,2023,2023.2767,CHN,GUANGZHOU,CHN,,,,,,,,TWN,TAIWAN,TWN,,,,,,,,0,190,190,19,4,-10.0,6,1,6,-0.66740823136819,4,"Guangzhou, Guangdong, China",CH,CH30,13033,23.1167,113.25,-1907161,1,Taiwan,TW,TW,,24.0,121.0,TW,1,Taiwan,TW,TW,,24.0,121.0,TW,2023-04-11 14:00:00,https://www.washingtonpost.com/world/2023/04/11/macron-taiwan-china/,4f12af02-6834-42f7-8ba2-8d8e4ee77ddb,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
